masking,class,rank,term,weight,cv_f1_mean,cv_f1_std
STANDARD,claude,2,terminology,5.418056123069806,0.9453544273789207,0.0023831194672826396
STANDARD,claude,3,alternative,4.385398726964081,0.9453544273789207,0.0023831194672826396
STANDARD,claude,4,academic,4.321916981318142,0.9453544273789207,0.0023831194672826396
STANDARD,claude,5,human,4.088973713494133,0.9453544273789207,0.0023831194672826396
STANDARD,claude,6,sciences,3.9734316712905686,0.9453544273789207,0.0023831194672826396
STANDARD,claude,7,patterns,3.725089474733084,0.9453544273789207,0.0023831194672826396
STANDARD,claude,8,academic terminology,3.5735907442435786,0.9453544273789207,0.0023831194672826396
STANDARD,claude,9,knowledge,3.5541235886745133,0.9453544273789207,0.0023831194672826396
STANDARD,claude,10,technical,3.1955152003479346,0.9453544273789207,0.0023831194672826396
STANDARD,claude,11,github,3.146139237540355,0.9453544273789207,0.0023831194672826396
STANDARD,claude,12,established,2.6512977542244878,0.9453544273789207,0.0023831194672826396
STANDARD,claude,13,computational,2.4670804316514743,0.9453544273789207,0.0023831194672826396
STANDARD,claude,14,learning,2.442674588102422,0.9453544273789207,0.0023831194672826396
STANDARD,claude,15,typically,2.4416285537433184,0.9453544273789207,0.0023831194672826396
STANDARD,claude,16,proper,2.410112265353779,0.9453544273789207,0.0023831194672826396
STANDARD,claude,17,conventions,2.3928469194798123,0.9453544273789207,0.0023831194672826396
STANDARD,claude,18,academic contexts,2.3716247220258118,0.9453544273789207,0.0023831194672826396
STANDARD,claude,19,represents,2.3700541967622817,0.9453544273789207,0.0023831194672826396
STANDARD,claude,20,borrowed,2.3504406587020887,0.9453544273789207,0.0023831194672826396
STANDARD,openai,1,reflecting,4.306635374833858,0.9453544273789207,0.0023831194672826396
STANDARD,openai,2,standard,3.98029886084753,0.9453544273789207,0.0023831194672826396
STANDARD,openai,3,field,3.4077828071415315,0.9453544273789207,0.0023831194672826396
STANDARD,openai,4,academic,3.359090090528291,0.9453544273789207,0.0023831194672826396
STANDARD,openai,5,uses,3.312357039938532,0.9453544273789207,0.0023831194672826396
STANDARD,openai,6,interdisciplinary,3.1215768326028073,0.9453544273789207,0.0023831194672826396
STANDARD,openai,7,nonsensical,3.0727742746987086,0.9453544273789207,0.0023831194672826396
STANDARD,openai,8,non,3.0046991623396293,0.9453544273789207,0.0023831194672826396
STANDARD,openai,9,evaluating proposed,2.998193907048946,0.9453544273789207,0.0023831194672826396
STANDARD,openai,10,unrelated,2.9624691072652003,0.9453544273789207,0.0023831194672826396
STANDARD,openai,11,adapted,2.9614089841296027,0.9453544273789207,0.0023831194672826396
STANDARD,openai,12,best,2.879554872070416,0.9453544273789207,0.0023831194672826396
STANDARD,openai,13,tools,2.7037359222221453,0.9453544273789207,0.0023831194672826396
STANDARD,openai,14,contexts,2.6525519979496095,0.9453544273789207,0.0023831194672826396
STANDARD,openai,15,evaluating,2.6298457238415773,0.9453544273789207,0.0023831194672826396
STANDARD,openai,16,native,2.557177737403754,0.9453544273789207,0.0023831194672826396
STANDARD,openai,17,captures interdisciplinary,2.492733752353005,0.9453544273789207,0.0023831194672826396
STANDARD,openai,18,interdisciplinary field,2.4382619034009156,0.9453544273789207,0.0023831194672826396
STANDARD,openai,19,translation combines,2.4381033477872607,0.9453544273789207,0.0023831194672826396
STANDARD,openai,20,rendered,2.3690582229513026,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,1,direct,6.014167650807181,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,2,direct accurate,3.9305824323680216,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,3,directly,3.8023708916130623,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,4,understood,3.710909402457075,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,5,like,3.3331257964736207,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,6,common,3.2687727737394856,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,7,plural,3.167749370112824,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,8,languages,3.0284183602192347,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,9,academic,2.8472562916725668,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,10,adjective,2.8162550691420978,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,11,sense,2.802368578098879,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,12,widely understood,2.7932916085027504,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,13,approach,2.7787618785800445,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,14,standard widely,2.758155729474624,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,15,directly translates,2.730420236860202,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,16,term compound,2.720360690889642,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,17,new,2.6050471241972017,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,18,search query,2.5216532730520487,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,19,descriptive,2.513565226828278,0.9453544273789207,0.0023831194672826396
STANDARD,gemini,20,query,2.4667690946583085,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,1,core,4.818442847749747,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,2,breakdown,4.441220027201956,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,3,options,3.9680387032127165,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,4,aims,3.6812453358529007,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,5,core meaning,3.5602483049046647,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,6,combining creates,3.555749538322858,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,7,transliteration,3.3805919251531575,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,8,understandable,3.3688283347617234,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,9,signifies,3.3463056319406217,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,10,common,3.3144437315515756,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,11,recognizability,3.208859048781511,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,12,doesn,3.2042115683689505,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,13,creates,3.1411620339262174,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,14,attempts,3.066264779483755,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,15,equivalent,3.0317689370742618,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,16,understanding,2.990098509157293,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,17,readily,2.930902266866074,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,18,let,2.8800876063582885,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,19,directly,2.842239636072271,0.9453544273789207,0.0023831194672826396
STANDARD,deepseek,20,loanwords,2.7652832865168677,0.9453544273789207,0.0023831194672826396
STANDARD,llama,1,best translation,4.70230225467718,0.9453544273789207,0.0023831194672826396
STANDARD,llama,2,word,3.6030361922293688,0.9453544273789207,0.0023831194672826396
STANDARD,llama,3,translated,3.560609691996772,0.9453544273789207,0.0023831194672826396
STANDARD,llama,4,translated literally,3.541635285758242,0.9453544273789207,0.0023831194672826396
STANDARD,llama,5,arts,3.289004316392638,0.9453544273789207,0.0023831194672826396
STANDARD,llama,6,combining,2.7961731850731795,0.9453544273789207,0.0023831194672826396
STANDARD,llama,7,translation english,2.6466699892384247,0.9453544273789207,0.0023831194672826396
STANDARD,llama,8,idiomatic,2.5914837143458467,0.9453544273789207,0.0023831194672826396
STANDARD,llama,9,words,2.5304498670716695,0.9453544273789207,0.0023831194672826396
STANDARD,llama,10,means arts,2.5142241184103833,0.9453544273789207,0.0023831194672826396
STANDARD,llama,11,translation using,2.4854480374119534,0.9453544273789207,0.0023831194672826396
STANDARD,llama,12,translated combining,2.481002409395131,0.9453544273789207,0.0023831194672826396
STANDARD,llama,13,based,2.443551634040955,0.9453544273789207,0.0023831194672826396
STANDARD,llama,14,means,2.4165346314244953,0.9453544273789207,0.0023831194672826396
STANDARD,llama,15,combines concepts,2.4137898819138774,0.9453544273789207,0.0023831194672826396
STANDARD,llama,16,la,2.34466894253392,0.9453544273789207,0.0023831194672826396
STANDARD,llama,17,use,2.3268252220485444,0.9453544273789207,0.0023831194672826396
STANDARD,llama,18,translation direct,2.266373790341772,0.9453544273789207,0.0023831194672826396
STANDARD,llama,19,combination,2.2132480508058383,0.9453544273789207,0.0023831194672826396
STANDARD,llama,20,translation based,2.2129828303770753,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,1,translates,8.7206376598323,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,2,term translates,5.1130598280643405,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,3,agreed llms,3.650539232972537,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,4,translated,3.6463763849929873,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,5,agreed,3.1131966454223456,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,6,translation based,2.8875986461457734,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,7,widely agreed,2.7989119392896247,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,8,translating,2.7000742603982286,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,9,v3,2.4600790192783717,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,10,approximated,2.4212456307796577,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,11,english,2.3382345852075535,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,12,term combination,2.318882647545009,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,13,strategy,2.2857501321269176,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,14,words,2.2442658978157257,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,15,direct translation,2.14909360396421,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,16,doesn direct,2.1459894942359816,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,17,llms,2.1404579637463423,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,18,loose,2.0680125465433963,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,19,people,2.0034145900894655,0.9453544273789207,0.0023831194672826396
STANDARD,gemma,20,english translates,1.973079688344871,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,1,technology study,4.70754838435788,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,2,field combines,4.0167107577998715,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,3,terms,3.6960146820628847,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,4,term refers,3.680746723565454,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,5,term translated,3.6358015530848067,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,6,technology,3.5565137310082027,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,7,appropriate,3.2573024868605254,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,8,refers,3.1552451959753394,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,9,especially,2.9228691169288163,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,10,refers interdisciplinary,2.862789579796823,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,11,specialized,2.701143172158079,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,12,translation captures,2.623744346185701,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,13,essence,2.5521908421284327,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,14,borrows terms,2.5481510235171694,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,15,combines technology,2.4866697380086165,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,16,convey concept,2.4694532123212842,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,17,study,2.4560837362288352,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,18,captures essence,2.442606794013902,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,19,cases,2.3406724867915303,0.9453544273789207,0.0023831194672826396
STANDARD,qwen,20,translation maintains,2.308781417910354,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,1,closest,4.3622325565567195,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,2,essence,3.946626654873758,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,3,maintains,3.7598876122177876,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,4,可以翻译为,3.5651074957423083,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,5,provided,3.523004101441023,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,6,standard translation,3.4210192613321215,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,7,exact,3.2752400759986466,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,8,因此,3.210388325689801,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,9,direct translation,2.877377025536151,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,10,accurate widely,2.8288429234738386,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,11,term does,2.7775698929958,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,12,directly translates,2.6481441983683665,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,13,combines elements,2.579230743648231,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,14,uses terms,2.556593277293385,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,15,elements,2.548845150843284,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,16,其中,2.441656878981834,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,17,direct term,2.364824987114209,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,18,translation uses,2.285099014689494,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,19,refers,2.263012822872658,0.9453544273789207,0.0023831194672826396
STANDARD,mistral,20,translation maintains,2.256280161287183,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,1,follows,5.676395515810663,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,2,terminology,5.418056123069806,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,3,alternative,4.385398726964081,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,4,academic,4.321916981318142,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,5,human,4.088973713494133,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,6,sciences,3.9734316712905686,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,7,patterns,3.725089474733084,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,8,academic terminology,3.5735907442435786,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,9,knowledge,3.5541235886745133,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,10,technical,3.1955152003479346,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,11,github,3.146139237540355,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,12,established,2.6512977542244878,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,13,computational,2.4670804316514743,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,14,learning,2.442674588102422,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,15,typically,2.4416285537433184,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,16,proper,2.410112265353779,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,17,conventions,2.3928469194798123,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,18,academic contexts,2.3716247220258118,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,19,represents,2.3700541967622817,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,claude,20,borrowed,2.3504406587020887,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,1,reflecting,4.306635374833858,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,2,standard,3.98029886084753,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,3,field,3.4077828071415315,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,4,academic,3.359090090528291,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,5,uses,3.312357039938532,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,6,interdisciplinary,3.1215768326028073,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,7,nonsensical,3.0727742746987086,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,8,non,3.0046991623396293,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,9,evaluating proposed,2.998193907048946,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,10,unrelated,2.9624691072652003,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,11,adapted,2.9614089841296027,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,12,best,2.879554872070416,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,13,tools,2.7037359222221453,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,14,contexts,2.6525519979496095,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,15,evaluating,2.6298457238415773,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,16,native,2.557177737403754,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,17,captures interdisciplinary,2.492733752353005,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,18,interdisciplinary field,2.4382619034009156,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,19,translation combines,2.4381033477872607,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,openai,20,rendered,2.3690582229513026,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,1,direct,6.014167650807181,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,2,direct accurate,3.9305824323680216,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,3,directly,3.8023708916130623,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,4,understood,3.710909402457075,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,5,like,3.3331257964736207,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,6,common,3.2687727737394856,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,7,plural,3.167749370112824,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,8,languages,3.0284183602192347,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,9,academic,2.8472562916725668,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,10,adjective,2.8162550691420978,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,11,sense,2.802368578098879,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,12,widely understood,2.7932916085027504,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,13,approach,2.7787618785800445,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,14,standard widely,2.758155729474624,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,15,directly translates,2.730420236860202,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,16,term compound,2.720360690889642,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,17,new,2.6050471241972017,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,18,search query,2.5216532730520487,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,19,descriptive,2.513565226828278,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemini,20,query,2.4667690946583085,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,1,core,4.818442847749747,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,2,breakdown,4.441220027201956,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,3,options,3.9680387032127165,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,4,aims,3.6812453358529007,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,5,core meaning,3.5602483049046647,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,6,combining creates,3.555749538322858,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,7,transliteration,3.3805919251531575,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,8,understandable,3.3688283347617234,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,9,signifies,3.3463056319406217,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,10,common,3.3144437315515756,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,11,recognizability,3.208859048781511,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,12,doesn,3.2042115683689505,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,13,creates,3.1411620339262174,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,14,attempts,3.066264779483755,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,15,equivalent,3.0317689370742618,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,16,understanding,2.990098509157293,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,17,readily,2.930902266866074,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,18,let,2.8800876063582885,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,19,directly,2.842239636072271,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,deepseek,20,loanwords,2.7652832865168677,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,1,best translation,4.70230225467718,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,2,word,3.6030361922293688,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,3,translated,3.560609691996772,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,4,translated literally,3.541635285758242,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,5,arts,3.289004316392638,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,6,combining,2.7961731850731795,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,7,translation english,2.6466699892384247,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,8,idiomatic,2.5914837143458467,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,9,words,2.5304498670716695,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,10,means arts,2.5142241184103833,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,11,translation using,2.4854480374119534,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,12,translated combining,2.481002409395131,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,13,based,2.443551634040955,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,14,means,2.4165346314244953,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,15,combines concepts,2.4137898819138774,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,16,la,2.34466894253392,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,17,use,2.3268252220485444,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,18,translation direct,2.266373790341772,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,19,combination,2.2132480508058383,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,llama,20,translation based,2.2129828303770753,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,1,translates,8.7206376598323,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,2,term translates,5.1130598280643405,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,3,agreed llms,3.650539232972537,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,4,translated,3.6463763849929873,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,5,agreed,3.1131966454223456,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,6,translation based,2.8875986461457734,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,7,widely agreed,2.7989119392896247,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,8,translating,2.7000742603982286,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,9,v3,2.4600790192783717,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,10,approximated,2.4212456307796577,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,11,english,2.3382345852075535,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,12,term combination,2.318882647545009,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,13,strategy,2.2857501321269176,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,14,words,2.2442658978157257,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,15,direct translation,2.14909360396421,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,16,doesn direct,2.1459894942359816,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,17,llms,2.1404579637463423,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,18,loose,2.0680125465433963,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,19,people,2.0034145900894655,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,gemma,20,english translates,1.973079688344871,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,1,technology study,4.70754838435788,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,2,field combines,4.0167107577998715,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,3,terms,3.6960146820628847,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,4,term refers,3.680746723565454,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,5,term translated,3.6358015530848067,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,6,technology,3.5565137310082027,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,7,appropriate,3.2573024868605254,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,8,refers,3.1552451959753394,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,9,especially,2.9228691169288163,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,10,refers interdisciplinary,2.862789579796823,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,11,specialized,2.701143172158079,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,12,translation captures,2.623744346185701,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,13,essence,2.5521908421284327,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,14,borrows terms,2.5481510235171694,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,15,combines technology,2.4866697380086165,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,16,convey concept,2.4694532123212842,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,17,study,2.4560837362288352,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,18,captures essence,2.442606794013902,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,19,cases,2.3406724867915303,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,qwen,20,translation maintains,2.308781417910354,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,mistral,1,closest,4.3622325565567195,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,mistral,2,essence,3.946626654873758,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,mistral,3,maintains,3.7598876122177876,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,mistral,4,可以翻译为,3.5651074957423083,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,mistral,5,provided,3.523004101441023,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,mistral,6,standard translation,3.4210192613321215,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,mistral,7,exact,3.2752400759986466,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,mistral,8,因此,3.210388325689801,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,mistral,9,direct translation,2.877377025536151,0.9453544273789207,0.0023831194672826396
AGGRESSIVE,mistral,10,accurate widely,2.8288429234738386,0.9453544273789207,0.0023831194672826396
