error_date,error_url,status_code,term_source,language_code,ollama_translated_term
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,yi,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,bh,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ho,
2025-06-01,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ha,
2025-06-01,ollama.chat - KeyError or ValueError,400,Humanities Data Science,zh,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,an,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ab,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ch,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,bs,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,sk,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,hu,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,zu,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ko,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,sk,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,xh,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ve,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ar,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,eo,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,li,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,sr,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,eo,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,bi,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ky,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,lu,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,za,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,mi,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,dv,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ms,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,se,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,hr,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ik,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,uz,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,jv,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,eo,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,bs,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,az,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,tn,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,sh,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,ta,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ku,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ig,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,sl,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,is,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ln,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,lb,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,tr,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,tt,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ki,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,hy,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,km,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,kk,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ks,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,kr,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,kj,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ba,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,io,
2025-06-01,ollama.chat - KeyError or ValueError,400,Humanities Data Science,co,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,de,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ky,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,iu,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,id,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,nl,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ta,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ae,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ro,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,uz,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,na,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,wa,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ur,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,tw,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,th,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ab,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,to,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,my,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,sq,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,ug,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ja,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,pl,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,nr,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,nv,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,pt,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ja,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,mh,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,kw,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ko,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,rw,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ki,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,cv,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ce,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ho,
2025-06-01,ollama.chat - KeyError or ValueError,400,Humanities Data Science,so,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,wa,
2025-06-01,ollama.chat - KeyError or ValueError,400,Humanities Data Science,an,
2025-06-01,ollama.chat - KeyError or ValueError,400,Humanities Data Science,hy,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,dv,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,ur,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,ve,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,tn,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,ia,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,hu,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,it,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,hi,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,sg,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,gu,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,hi,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,hr,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,fj,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,nl,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,sn,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,el,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,ff,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,li,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,ie,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,fr,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,za,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,cu,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ak,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,rw,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ii,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,oj,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ik,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,af,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ku,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ts,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,sw,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,nv,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,no,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,tl,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,sn,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,bs,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ks,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,bo,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,vo,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,as,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,jv,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,lt,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ss,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,kw,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ff,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,sd,
2025-06-01,ollama.chat - KeyError or ValueError,400,Humanities Data Science,or,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,fo,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,la,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,av,
2025-06-01,ollama.chat - KeyError or ValueError,400,Humanities Data Science,bs,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,my,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,or,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,fa,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,cu,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,zh,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,id,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,hu,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,he,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,ee,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,pa,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,ha,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,cv,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Social Science,km,
2025-06-01,ollama.chat - KeyError or ValueError,400,Humanities Data Science,pi,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ht,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,mt,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,es,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ii,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,no,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,zh,
2025-06-01,ollama.chat - KeyError or ValueError,400,Humanities Data Science,fy,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,el,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,ng,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,as,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,tk,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,bg,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,mi,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,sl,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ee,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,mn,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,mt,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ba,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,so,
2025-06-01,ollama.chat - KeyError or ValueError,400,Public History,fi,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ml,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,kl,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,lg,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,sc,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,nn,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,mk,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,tl,
2025-06-01,ollama.chat - KeyError or ValueError,400,Computational Humanities,oc,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,tt,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,lu,
2025-06-01,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,sw,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,nr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,aa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,lg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,it,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,na,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,tt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,tk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,mt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,yo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,sr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,tr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,kl,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,nd,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,am,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ga,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ay,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,kl,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,it,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ce,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,wo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,mh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ja,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,mi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,kv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,wo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,dz,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,os,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,br,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,hy,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,tw,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,os,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,he,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ga,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,gv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,lo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,gd,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,uk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,cy,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,fy,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,vo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,mg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,so,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,am,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,as,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,zh-yue,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ty,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ss,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,hi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,nd,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,tg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ug,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,tk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,sm,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,sg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,kr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,hy,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ps,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,zh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ty,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,gu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,to,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,sn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,be,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,wo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ur,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,gd,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ml,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,tr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,mr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,sm,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,gd,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,pl,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,rw,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,mt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ay,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,uk,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,pl,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ca,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,bm,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,bh,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,tg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,hi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ts,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ru,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ne,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ru,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,qu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,bm,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ti,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,yo,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ha,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,mg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,te,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,qu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,aa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,av,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,sq,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ee,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,sm,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,io,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ug,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,br,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ts,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ne,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ve,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,fa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,sa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,kn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,qu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,aa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,vi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ti,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,sd,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,qu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,cu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,tt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,cy,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,gv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ay,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,am,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ve,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,lt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ps,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,tt,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,yi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ur,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,he,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,tw,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ka,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ny,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ay,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ty,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,ti,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,km,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,rn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,pi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,nr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,lg,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,to,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,so,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,gu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,sv,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,sa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,fi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,te,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,mn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,sa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,gu,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,cy,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,uz,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,oj,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,nb,
2025-06-02,ollama.chat - KeyError or ValueError,400,Humanities Data Science,ne,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,tw,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,fa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,ty,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,yi,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ti,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ny,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,or,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,fa,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,ml,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,mr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,et,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ru,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Social Science,sr,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ss,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,to,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,ml,
2025-06-02,ollama.chat - KeyError or ValueError,400,Public History,et,
2025-06-02,ollama.chat - KeyError or ValueError,400,Digital Cultural Heritage,gn,
2025-06-02,ollama.chat - KeyError or ValueError,400,Computational Humanities,kk,
